PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,0,0,0,0,18,DT,#16,137,99,0,27,22,80,0,7,2018,36,2018,83,27,0,0,95,2,0,0,14,0,0,78,2,63,1023,90,98,21,8,0,3,12,0,0,0,0,0,0,0,265,27,100,0,0,1,0,55,0,0,16,0,1,27,1,82,0,15,17,78,65,9,0,9,0,1,100,19,97,99,85,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,137,0,73,123,999,0,31,-31,2,0,197
45,0,0,0,0,5,DT,#60,47,77,0,9,9,64,0,7,8713,183,8713,65,25,0,0,84,0,0,0,10,0,0,60,2,63,1023,90,84,11,9,1,3,15,0,0,0,6,6,6,6,265,40,100,0,0,1,0,55,0,0,60,2,1,9,1,83,0,15,11,66,56,1,0,15,0,1,100,12,94,90,87,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,47,0,74,125,999,0,31,-31,2,0,187
45,0,0,0,0,5,DT,#66,60,80,0,12,5,66,0,7,10175,213,10175,70,25,0,0,63,0,0,0,20,0,0,68,2,63,1023,90,93,15,15,1,3,27,0,0,0,6,6,6,6,265,40,100,0,0,1,0,55,0,0,66,2,1,12,1,89,0,15,5,71,54,1,0,25,0,1,100,5,92,97,90,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,60,0,73,128,999,0,31,-31,2,0,207
45,0,0,0,0,5,DT,#88,68,75,0,13,7,80,0,7,9315,196,9315,70,25,0,0,91,0,0,0,10,0,0,69,2,63,1023,91,95,11,9,1,3,15,0,0,0,6,6,6,6,265,40,100,0,0,1,0,55,0,0,88,0,1,13,1,73,0,15,9,71,47,1,0,15,0,1,100,7,93,99,92,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,68,0,74,128,999,0,31,-31,2,0,189
45,0,0,0,0,7,DT,#61,100,69,0,20,13,75,0,7,9784,205,9784,60,25,0,0,70,0,0,0,20,0,0,63,2,63,1023,98,96,11,9,1,3,20,0,0,0,6,6,6,6,265,40,100,0,0,1,0,55,0,0,61,2,1,20,1,78,0,15,8,77,43,1,0,30,0,1,100,13,96,99,92,2,2,2,2,27,35,7,69,8,27,35,45,17,0,12,12,74,43,0,24,100,0,76,157,999,0,31,-31,2,0,186
45,0,0,0,0,13,DT,#60,77,77,0,15,7,72,0,7,3271,62,3271,74,31,0,0,83,2,0,0,10,0,0,77,2,63,1023,75,87,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,60,2,1,15,1,58,0,15,7,79,60,9,0,15,0,1,100,13,97,99,92,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,77,0,74,125,999,0,31,-31,2,0,189
45,0,0,0,0,5,DT,#97,225,68,0,121,5,60,0,7,1873,257,1873,63,28,0,0,77,1,0,0,20,0,0,65,2,63,1023,80,89,15,15,0,3,27,0,0,0,2,2,2,2,265,40,100,0,0,1,0,55,0,0,97,2,1,121,1,75,0,15,5,80,42,5,0,25,0,1,100,5,90,92,94,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,225,0,73,120,999,0,31,-31,2,0,187
45,0,0,0,0,5,DT,#65,47,79,0,9,6,78,0,7,9246,194,9246,66,25,0,0,85,0,0,0,11,0,0,62,2,63,1023,75,96,13,8,1,3,16,0,0,0,6,6,6,6,265,40,100,0,0,1,0,55,0,0,65,2,1,9,1,77,0,15,6,69,55,1,0,15,0,1,100,10,92,99,94,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,47,0,73,122,999,0,31,-31,2,0,188
45,0,0,0,0,13,DT,#65,70,79,0,14,14,68,0,7,2501,46,2501,68,26,0,0,78,1,0,0,10,0,0,76,2,63,1023,75,87,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,65,2,1,14,1,75,0,15,14,78,49,5,0,15,0,1,100,7,86,94,96,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,70,0,73,122,999,0,31,-31,2,0,187
45,0,0,0,0,12,DT,#69,84,74,0,16,13,67,0,7,3202,60,3202,69,26,0,0,76,1,0,0,10,0,0,70,2,63,1023,75,77,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,69,2,1,16,1,90,0,15,6,71,53,5,0,15,0,1,100,6,90,91,96,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,84,0,72,122,999,0,31,-31,2,0,188
45,0,0,0,0,5,DT,#97,59,86,0,11,14,74,0,7,3915,75,3915,75,29,0,0,72,1,0,0,10,0,0,77,2,63,1023,75,82,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,97,2,1,11,1,74,0,15,13,77,59,6,0,15,0,1,100,10,97,99,96,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,59,0,74,125,999,0,31,-31,2,0,189
45,0,0,0,0,6,DT,#75,128,86,0,80,5,60,0,7,3675,70,3675,63,27,0,0,77,2,0,0,10,0,0,60,2,63,1023,75,79,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,75,2,1,80,1,88,0,15,13,56,44,8,0,15,0,1,100,6,86,86,98,2,2,2,2,27,35,7,69,8,27,35,45,17,0,12,12,74,43,0,24,128,0,76,155,999,0,31,-31,2,0,189
45,0,0,0,0,5,DT,#68,121,74,0,24,14,74,0,7,4073,79,4073,76,28,0,0,64,1,0,0,10,0,0,77,2,63,1023,75,87,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,68,2,1,24,1,73,0,15,12,88,58,5,0,15,0,1,100,6,91,99,98,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,121,0,74,125,999,0,31,-31,2,0,187
45,0,0,0,0,7,DT,#99,104,78,0,20,6,71,0,7,2333,42,2333,71,31,0,0,64,2,0,0,10,0,0,69,2,63,1023,75,86,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,99,2,1,20,1,90,0,15,11,79,56,9,0,15,0,1,100,9,97,99,98,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,104,0,73,125,999,0,31,-31,2,0,187
45,0,0,0,0,20,DT,#95,84,85,0,16,9,70,0,7,2044,36,2044,69,27,0,0,80,1,0,0,18,0,0,73,2,63,1023,70,92,17,15,0,3,7,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,95,2,1,16,1,80,0,15,22,66,59,2,0,16,0,1,100,19,80,94,99,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,84,0,73,125,999,0,31,-31,2,0,195
45,0,0,0,0,14,DT,#71,74,75,0,14,7,72,0,7,3791,73,3791,74,29,0,0,82,1,0,0,10,0,0,77,2,63,1023,75,83,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,71,2,1,14,1,86,0,15,13,79,60,6,0,15,0,1,100,11,97,99,99,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,74,0,74,125,999,0,31,-31,2,0,189
45,0,0,0,0,5,DT,#62,81,83,0,16,12,70,0,7,2693,50,2693,76,25,0,0,64,1,0,0,10,0,0,73,2,63,1023,75,87,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,62,2,1,16,1,89,0,15,5,86,43,4,0,15,0,1,100,12,97,99,99,2,2,2,2,27,45,62,51,35,32,44,47,0,0,12,12,63,26,32,50,81,0,73,122,999,0,31,-31,2,0,187
45,0,0,0,0,5,DT,#91,58,86,0,50,5,54,0,7,1900,257,1900,59,29,0,0,81,1,0,0,20,0,0,60,0,63,1023,78,83,15,15,0,3,20,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,91,2,1,50,1,61,0,15,5,52,49,6,0,20,0,1,100,5,88,80,80,2,2,2,2,34,25,39,72,11,29,100,38,8,0,12,12,87,27,45,11,58,0,75,140,999,0,31,-31,2,0,150
45,0,0,0,0,10,DT,#93,85,71,0,20,13,60,0,7,4006,77,4006,63,23,0,0,84,0,0,0,10,0,0,60,2,63,1023,75,68,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,93,2,1,20,1,61,0,15,11,33,52,1,0,15,0,1,100,8,80,72,82,2,2,2,2,34,25,39,72,11,29,100,38,8,0,12,12,87,27,45,11,85,0,75,138,999,0,31,-31,2,0,188
45,0,0,0,0,9,DT,#63,87,87,0,17,5,64,0,7,2865,53,2865,65,25,0,0,66,0,0,0,10,0,0,69,0,63,1023,81,84,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,63,2,1,17,1,81,0,15,7,67,53,2,0,15,0,1,100,10,90,90,90,2,2,2,2,34,25,39,72,11,29,100,38,8,0,12,12,87,27,45,11,87,0,75,130,999,0,31,-31,2,0,151
45,0,0,0,0,7,DT,#99,96,75,0,19,9,68,0,7,4293,83,4293,68,26,0,0,76,1,0,0,10,0,0,76,0,63,1023,75,87,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,99,2,1,19,1,71,0,15,11,65,58,3,0,15,0,1,100,12,86,93,94,2,2,2,2,34,25,39,72,11,29,100,38,8,0,12,12,87,27,45,11,96,0,75,130,999,0,31,-31,2,0,151
45,2,3,2,3,9,DT,#97,45,62,0,6,20,54,0,5,12240,259,12240,58,25,0,0,73,0,0,0,17,0,0,55,2,63,1023,60,73,31,23,0,3,26,0,0,0,0,0,0,0,58,45,100,0,0,1,0,55,0,0,97,2,1,6,1,70,0,15,29,29,43,2,0,32,0,1,100,24,82,61,52,0,2,0,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,45,0,73,160,999,0,31,-31,2,0,204
45,1,1,1,1,31,Bryant,Shaw,30,63,0,4,23,52,0,4,15106,252,15106,52,23,0,0,72,0,1,1,12,0,0,50,2,63,1023,70,68,19,26,0,3,18,0,0,0,0,0,0,0,62,45,100,0,0,1,0,55,0,0,99,2,1,4,1,61,0,15,28,59,45,1,0,30,0,1,100,25,76,57,62,0,2,0,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,30,0,74,107,999,0,31,-31,0,0,207
45,2,2,2,2,16,DT,#73,63,81,0,12,22,69,0,7,15502,160,15502,58,28,0,0,82,1,0,0,14,0,0,62,2,63,1023,84,85,17,18,0,3,23,0,0,0,2,3,2,3,265,40,100,0,0,1,0,55,0,0,73,2,1,12,1,56,0,15,11,57,43,3,0,11,0,1,100,10,88,83,75,0,0,0,0,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,63,0,75,114,999,0,31,-31,2,0,205
45,2,2,2,2,31,DT,#69,127,75,0,95,24,71,0,7,15503,160,15503,60,25,1,0,79,1,0,0,29,0,0,67,2,63,1023,76,88,19,29,0,3,18,0,0,0,2,2,2,2,265,40,100,0,0,1,0,21,0,0,69,2,1,95,1,67,0,15,23,71,49,4,0,24,0,1,100,20,90,89,79,0,2,0,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,127,0,75,129,999,0,31,-31,2,0,187
45,1,1,1,1,25,DT,#95,160,73,0,2,21,85,0,5,16420,266,16420,60,24,1,0,85,1,0,0,15,0,0,62,2,63,1023,84,88,30,23,0,3,36,0,0,0,0,3,0,3,265,40,100,0,2,2,1,42,0,0,95,0,2,2,2,82,0,15,18,83,43,3,0,19,0,1,100,23,90,94,85,0,0,0,0,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,160,0,72,140,999,0,31,-31,2,0,338
45,2,3,2,3,12,DT,#61,142,57,0,110,15,55,0,7,12268,259,12268,50,33,0,0,85,2,0,0,21,0,0,50,1,63,1023,68,90,32,21,0,3,29,0,0,0,3,0,3,0,166,40,100,0,0,1,0,55,0,0,61,1,1,110,1,71,0,15,24,98,49,10,0,15,0,1,100,31,97,91,94,0,2,0,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,142,0,75,180,999,0,31,-31,2,0,219
45,2,2,2,2,99,Rich,Grifterson,115,99,0,23,99,99,2,7,11452,239,11452,99,25,0,1,99,0,2,2,99,0,0,99,2,63,1023,99,99,99,99,1,11,99,0,0,0,3,3,3,3,265,39,100,1,1,1,4,126,0,0,90,0,1,23,1,60,0,15,99,58,99,1,1352,99,0,1,100,99,69,99,99,0,0,0,0,39,16,7,41,49,60,56,37,25,2,12,12,100,38,0,22,115,0,74,55,999,99,31,-31,0,0,190
45,2,2,2,2,99,Stephen,Windler,132,99,0,26,99,99,2,7,11451,239,11451,99,25,0,1,99,0,2,2,99,0,0,99,2,63,1023,99,99,99,99,1,11,99,0,0,0,3,3,3,3,265,39,100,1,1,1,4,126,0,0,94,0,1,26,1,60,0,15,99,58,99,1,1352,99,0,1,100,99,80,99,99,0,0,0,0,39,16,7,41,49,60,56,37,25,2,12,12,100,38,0,22,132,0,71,90,999,99,31,-31,0,0,190
45,0,0,0,0,25,Merlin,Olsen,50,99,0,10,25,76,0,7,27659,403,27659,57,28,0,0,99,2,1,1,20,0,0,66,0,63,1023,99,94,25,25,0,3,25,0,1,0,6,6,6,6,234,40,100,0,0,1,0,52,0,0,74,2,1,10,1,1,0,15,25,58,51,15,0,20,0,1,100,25,92,99,99,0,0,0,0,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,50,2,77,110,999,0,31,-31,0,0,153
45,0,0,0,0,23,DT,#63,78,55,0,10,25,68,0,4,15545,161,15545,57,22,0,0,78,0,0,0,29,0,0,60,2,63,1023,81,75,21,22,0,3,23,0,0,0,6,6,6,6,265,45,100,0,0,1,0,33,0,0,63,0,1,10,1,0,0,15,16,48,53,0,0,20,0,1,100,15,84,66,49,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,78,0,74,149,999,0,31,-31,2,0,195
45,1,1,1,1,24,DT,#49,89,56,0,10,24,51,0,7,15547,161,15547,52,24,0,0,77,0,0,0,21,0,0,55,0,63,1023,69,80,18,29,0,0,37,0,0,0,0,0,0,0,265,40,100,0,0,1,0,45,0,0,49,1,1,10,1,94,0,15,15,48,43,1,0,30,0,1,100,26,86,66,55,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,89,0,74,100,999,0,31,-31,2,0,153
45,0,0,0,0,17,DT,#60,75,75,0,31,23,60,0,7,15500,160,15500,59,23,0,0,73,0,0,0,25,0,0,54,0,63,1023,78,79,29,33,1,3,17,0,0,0,6,6,6,6,265,40,100,0,0,1,0,55,0,0,60,2,1,31,1,83,0,15,11,39,43,0,0,14,0,1,100,25,89,75,66,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,75,0,76,143,999,0,31,-31,2,0,152
45,0,0,0,0,10,DT,#68,57,77,0,10,13,58,0,7,6606,133,6606,63,27,0,0,65,1,0,0,10,0,0,61,0,63,1023,75,65,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,68,2,1,10,1,89,0,15,11,18,59,5,0,15,0,1,100,9,80,66,71,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,57,0,79,110,999,0,31,-31,2,0,152
45,0,0,0,0,5,DT,#93,56,85,0,28,10,64,0,7,6826,138,6826,67,21,0,0,84,0,0,0,10,0,0,66,2,63,1023,75,70,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,93,2,1,28,1,62,0,15,10,36,56,1,0,15,0,1,100,11,85,74,71,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,56,0,74,76,999,0,31,-31,2,0,188
45,0,0,0,0,7,DT,#90,243,91,0,28,12,70,0,7,8274,172,8274,63,23,0,0,77,0,0,0,10,0,0,57,0,63,1023,75,78,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,90,2,1,28,1,83,0,15,5,39,41,1,0,15,0,1,100,14,77,74,72,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,243,0,79,115,999,0,31,-31,2,0,152
45,0,0,0,0,10,DT,#96,95,84,0,13,10,61,0,7,6114,122,6114,65,24,0,0,66,0,0,0,10,0,0,67,0,63,1023,75,69,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,96,2,1,13,1,76,0,15,5,26,59,1,0,15,0,1,100,9,80,70,73,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,95,0,77,113,999,0,31,-31,2,0,152
45,0,0,0,0,5,DT,#27,84,85,0,24,8,65,0,7,24199,78,24199,72,24,0,0,75,0,0,0,10,0,0,70,2,63,1023,75,70,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,27,2,1,24,1,74,0,15,9,39,47,1,0,15,0,1,100,7,77,73,75,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,84,0,74,99,999,0,31,-31,2,0,189
45,0,0,0,0,13,DT,#95,97,81,0,24,7,59,0,7,4244,82,4244,54,23,0,0,67,0,0,0,10,0,0,58,2,63,1023,75,75,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,95,2,1,24,1,78,0,15,9,44,57,1,0,15,0,1,100,5,85,73,75,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,97,0,76,129,999,0,31,-31,2,0,186
45,0,0,0,0,11,DT,#69,69,69,0,13,14,60,0,7,4997,98,4997,63,25,0,0,90,1,0,0,10,0,0,60,2,63,1023,75,68,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,69,2,1,13,1,65,0,15,10,27,54,3,0,15,0,1,100,13,79,70,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,69,0,74,100,999,0,31,-31,2,0,187
45,0,0,0,0,5,DT,#72,84,85,0,35,8,65,0,7,4051,78,4051,69,24,0,0,75,0,0,0,10,0,0,68,2,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,72,2,1,35,1,74,0,15,9,46,47,1,0,15,0,1,100,7,81,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,84,0,77,94,999,0,31,-31,2,0,189
45,0,0,0,0,7,DT,#90,63,76,0,35,10,62,0,7,6827,138,6827,66,28,0,0,77,1,0,0,10,0,0,66,2,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,90,2,1,35,1,84,0,15,6,41,44,3,0,15,0,1,100,5,83,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,63,0,77,105,999,0,31,-31,2,0,189
45,0,0,0,0,12,DT,#99,96,79,0,35,11,62,0,7,6115,122,6115,66,25,0,0,60,0,0,0,10,0,0,66,0,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,99,2,1,35,1,77,0,15,10,40,56,2,0,15,0,1,100,7,83,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,96,0,75,87,999,0,31,-31,2,0,153
45,0,0,0,0,5,DT,#92,94,69,0,35,6,62,0,7,6299,126,6299,66,22,0,0,80,0,0,0,10,0,0,66,0,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,92,2,1,35,1,61,0,15,8,37,44,1,0,15,0,1,100,11,83,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,94,0,76,76,999,0,31,-31,2,0,153
45,0,0,0,0,10,DT,#87,96,88,0,35,9,62,0,7,6875,139,6875,66,32,0,0,63,2,0,0,10,0,0,66,0,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,87,2,1,35,1,77,0,15,7,35,59,8,0,15,0,1,100,11,83,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,96,0,78,90,999,0,31,-31,2,0,153
45,0,0,0,0,8,DT,#94,91,85,0,35,11,62,0,7,6605,133,6605,66,24,0,0,72,0,0,0,10,0,0,66,2,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,94,2,1,35,1,73,0,15,8,41,45,2,0,15,0,1,100,12,83,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,91,0,77,80,999,0,31,-31,2,0,187
45,0,0,0,0,7,DT,#65,138,88,0,35,9,62,0,7,1998,35,1998,69,31,0,0,74,2,0,0,10,0,0,66,0,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,65,2,1,35,1,77,0,15,13,37,47,9,0,15,0,1,100,13,83,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,138,0,75,110,999,0,31,-31,2,0,152
45,0,0,0,0,6,DT,#69,55,79,0,35,14,62,0,7,5934,118,5934,66,23,0,0,85,0,0,0,10,0,0,66,0,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,69,2,1,35,1,62,0,15,14,41,49,2,0,15,0,1,100,13,83,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,55,0,76,85,999,0,31,-31,2,0,152
45,0,0,0,0,5,DT,#48,60,79,0,55,5,68,0,7,24203,110,24203,70,25,0,0,67,1,0,0,10,0,0,69,0,63,1023,75,78,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,48,2,1,55,1,80,0,15,14,44,58,4,0,15,0,1,100,13,83,81,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,60,0,75,87,999,0,31,-31,2,0,150
45,0,0,0,0,8,DT,#16,70,70,0,35,5,62,0,7,1948,34,1948,66,24,0,0,58,0,0,0,10,0,0,66,0,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,16,2,1,35,1,59,0,15,14,40,51,1,0,15,0,1,100,14,83,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,70,0,77,130,999,0,31,-31,2,0,150
45,0,0,0,0,14,DT,#76,102,73,0,35,6,62,0,7,3769,72,3769,66,27,0,0,86,1,0,0,10,0,0,66,0,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,45,100,0,0,1,0,55,0,0,76,2,1,35,1,79,0,15,11,39,59,5,0,15,0,1,100,14,83,76,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,102,0,77,115,999,0,31,-31,2,0,151
45,0,0,0,0,13,DT,#78,91,88,0,70,5,65,0,7,4194,81,4194,69,23,0,0,73,0,0,0,10,0,0,69,0,63,1023,75,84,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,78,2,1,70,1,85,0,15,9,62,50,1,0,15,0,1,100,9,85,84,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,91,0,74,96,999,0,31,-31,2,0,152
45,0,0,0,0,10,DT,#63,53,80,0,39,13,64,0,7,6604,133,6604,67,22,0,0,58,0,0,0,10,0,0,74,0,63,1023,75,68,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,63,2,1,39,1,77,0,15,8,43,51,1,0,15,0,1,100,7,86,77,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,53,0,78,100,999,0,31,-31,2,0,150
45,0,0,0,0,9,DT,#79,81,90,0,55,5,63,0,7,4005,77,4005,68,23,0,0,81,0,0,0,10,0,0,65,2,63,1023,75,80,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,79,2,1,55,1,75,0,15,5,54,60,1,0,15,0,1,100,10,86,81,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,81,0,76,117,999,0,31,-31,2,0,187
45,0,0,0,0,12,DT,#60,71,82,0,14,9,66,0,7,3318,63,3318,71,23,0,0,69,0,0,0,10,0,0,70,2,63,1023,75,87,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,60,2,1,14,1,72,0,15,13,69,44,1,0,15,0,1,100,12,87,87,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,71,0,74,98,999,0,31,-31,2,0,188
45,2,2,2,2,23,DT,#94,412,65,0,144,30,69,0,5,16494,267,16494,60,25,0,0,75,1,0,0,23,0,0,60,2,63,1023,88,90,25,33,1,3,25,0,0,0,8,0,8,0,265,40,100,0,0,4,0,41,0,0,94,2,4,144,4,87,0,15,21,70,42,3,0,20,0,1,100,19,88,87,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,412,0,74,125,999,0,31,-31,2,0,205
45,0,0,0,0,9,DT,#60,63,79,0,46,8,62,0,7,3010,56,3010,66,25,0,0,88,1,0,0,10,0,0,66,2,63,1023,75,73,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,60,2,1,46,1,60,0,15,13,43,40,3,0,15,0,1,100,5,89,79,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,63,0,78,125,999,0,31,-31,2,0,188
45,0,0,0,0,5,DT,#77,56,91,0,11,5,64,0,7,1851,33,1851,65,26,0,0,58,1,0,0,20,0,0,69,2,63,1023,79,76,15,15,0,3,20,0,0,0,2,2,2,2,265,40,100,0,0,1,0,55,0,0,77,2,1,11,1,79,0,15,5,52,48,4,0,20,0,1,100,5,93,83,77,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,56,0,72,128,999,0,31,-31,2,0,189
45,0,0,0,0,13,DT,#90,40,80,0,8,10,77,0,7,4098,79,4098,74,26,0,0,79,0,0,0,10,0,0,73,0,63,1023,75,81,11,9,0,3,15,0,0,0,0,0,0,0,265,40,100,0,0,1,0,55,0,0,90,2,1,8,1,89,0,15,12,70,40,1,0,15,0,1,100,12,91,91,78,2,2,2,2,39,16,7,41,49,60,56,37,25,0,12,12,100,38,0,22,40,0,76,120,999,0,31,-31,2,0,152
