PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,2,2,2,2,21,Josh,Thomas,130,71,0,18,14,77,0,7,26488,10,26488,72,26,0,0,80,1,0,0,38,0,0,69,0,63,1009,84,75,19,20,0,12,10,0,2,0,0,8,8,8,205,45,100,0,0,1,4,0,0,0,91,2,1,18,1,59,0,15,19,48,50,3,422,31,0,1,98,23,75,78,65,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,130,0,77,111,999,0,3,-31,0,0,150
45,2,2,2,2,17,Marcus,Spears,1030,82,0,275,12,75,0,5,26650,11,26650,69,24,0,0,92,0,0,0,26,0,0,75,2,20,1015,90,82,11,10,0,3,10,0,0,0,0,0,0,0,106,45,100,0,0,3,2,0,0,0,96,2,5,275,5,90,0,1,16,71,74,2,463,15,0,1,92,15,82,84,69,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,1030,0,76,147,685,0,2,-31,0,0,195
45,2,2,2,2,18,Stephen,Bowen,36,69,0,12,15,67,0,5,27875,11,27875,60,23,0,0,75,0,0,0,29,0,0,58,2,63,1009,89,79,33,34,0,12,23,0,0,0,8,8,8,8,78,45,100,0,0,1,4,40,0,0,72,2,1,12,1,0,0,15,23,36,58,1,432,26,0,1,97,20,83,69,48,0,0,0,0,15,0,0,10,14,10,21,10,17,0,10,10,19,10,8,12,36,0,77,140,999,0,1,-31,0,0,197
45,3,3,3,3,10,Matt,Roth,307,87,0,90,15,82,0,7,26649,12,26649,72,23,0,0,96,0,0,0,30,0,0,71,0,14,1015,93,73,25,19,0,12,10,8,4,0,0,0,0,0,89,45,100,0,0,3,4,0,0,0,98,0,5,90,5,85,0,2,9,60,62,2,496,12,0,1,88,14,74,78,62,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,307,0,75,118,999,0,2,-31,0,0,154
45,3,3,3,3,40,Rodrique,Wright,150,66,0,42,33,74,0,7,27215,12,27215,62,23,0,0,67,0,0,0,37,0,0,65,2,63,1023,68,78,36,25,0,3,10,0,4,0,0,0,0,0,214,45,100,2,2,3,2,82,0,0,90,2,3,42,3,0,0,15,15,47,37,1,0,23,0,1,80,22,78,72,50,0,0,0,0,15,0,0,10,14,10,21,10,17,0,10,10,19,10,8,12,150,0,77,155,999,21,31,-31,0,0,188
45,2,4,2,4,30,Jevon,Kearse,5775,70,0,693,22,90,0,5,1717,13,1717,85,31,2,0,74,2,0,0,50,0,0,83,2,16,1009,58,74,29,36,0,3,10,0,0,19,2,2,2,2,62,39,100,1,1,4,0,40,0,1,93,0,7,693,7,96,0,1,33,77,77,8,528,44,0,1,90,16,70,89,77,0,0,0,0,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,5775,0,76,105,263,0,3,-31,0,0,302
45,2,2,2,2,10,Jerome,McDougle,1260,76,0,102,14,82,0,7,16551,13,16551,77,27,0,0,71,1,0,0,35,0,0,72,2,15,1015,66,70,21,20,0,3,10,0,0,0,0,0,0,0,115,45,100,0,0,2,0,0,0,0,95,0,6,102,6,0,0,1,10,47,66,4,532,23,0,1,96,15,68,76,65,3,3,3,3,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,1260,0,74,104,582,10,4,-31,0,0,195
45,2,2,2,2,25,Juqua,Thomas,1250,82,0,90,22,83,0,1,14794,13,14794,73,29,0,0,91,1,0,0,25,0,0,73,1,63,1009,75,71,21,16,0,3,10,0,0,0,0,2,2,2,158,45,100,2,2,5,0,40,0,0,75,0,5,90,5,68,0,15,30,51,57,6,545,19,0,1,95,15,72,78,66,3,3,3,3,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,1250,0,74,90,999,0,2,-31,0,0,179
45,2,2,2,2,19,Josh,Mallard,74,83,0,28,10,78,0,7,27400,14,27400,73,27,0,0,88,1,0,0,25,0,0,71,0,63,1009,76,70,10,10,0,3,10,0,2,0,0,0,0,0,70,45,100,5,5,1,2,1,0,0,94,2,2,28,2,75,0,15,20,41,67,3,577,14,0,1,91,10,67,71,55,0,0,0,0,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,74,0,74,99,999,0,1,-31,0,0,151
45,4,2,4,2,9,Chauncey,Davis,120,88,0,45,7,82,0,4,26855,14,26855,74,24,0,0,86,0,0,0,30,0,0,70,2,27,1015,86,74,12,18,0,3,10,0,0,0,0,0,0,0,64,45,100,2,2,1,2,40,0,0,92,0,3,45,3,92,0,4,19,46,80,2,562,16,0,1,88,8,66,73,45,3,0,3,0,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,120,0,73,98,999,0,2,-31,0,0,211
12,3,3,3,3,14,Jamaal,Anderson,1800,87,0,168,8,85,0,7,27900,14,27900,79,21,0,1,90,0,0,0,55,0,0,80,2,8,1015,89,74,21,31,0,12,20,0,0,0,0,0,0,0,10,45,100,0,0,6,4,30,0,0,98,0,6,168,6,91,0,1,21,64,68,0,0,25,0,1,90,9,72,81,52,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,1800,0,78,114,876,0,0,-31,0,0,190
45,3,3,3,3,14,Melvin,Oliver,200,73,0,72,8,74,0,7,27372,15,27372,68,24,0,1,85,0,0,0,25,0,0,62,2,28,1015,88,79,21,31,0,12,10,0,0,0,2,2,2,2,106,45,100,0,0,3,4,30,0,0,96,2,4,72,4,91,0,6,21,56,44,1,0,25,0,1,90,9,86,78,56,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,200,0,75,119,999,0,1,-31,0,0,195
45,4,4,4,4,21,Bryant,Young,400,65,0,72,24,67,0,0,949,15,949,64,35,0,1,97,2,0,0,29,0,0,59,2,7,1015,73,88,21,31,0,2,10,0,0,0,2,2,2,2,152,40,100,0,0,1,0,0,0,0,97,1,1,72,1,91,0,1,29,74,46,13,633,25,10,1,79,15,88,86,94,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,400,0,75,131,505,0,13,-31,0,0,518
45,4,4,4,4,25,Ray,McDonald,200,75,0,72,21,80,0,7,27936,15,27936,68,22,0,0,80,0,0,0,33,0,0,71,2,34,1015,75,74,40,45,0,3,30,0,0,0,0,0,0,0,62,45,100,0,0,4,0,35,0,0,91,2,4,72,4,85,0,3,20,54,75,0,0,28,0,1,90,25,83,77,48,2,2,2,2,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,200,0,78,122,919,0,0,-31,0,0,206
5,3,3,3,3,24,Michael,Strahan,400,87,1,143,14,82,0,5,999,16,999,76,34,2,0,97,2,0,0,23,0,0,72,2,11,1015,90,82,29,18,0,3,10,0,0,0,0,0,0,0,216,27,100,3,3,1,2,55,0,1,92,0,1,143,1,98,0,2,28,87,59,14,665,28,0,1,81,19,85,93,88,0,0,0,0,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,400,0,77,95,434,0,14,-31,0,0,452
45,4,4,4,4,12,Adrian,Awasom,92,76,0,45,21,74,0,7,27137,16,27137,72,22,0,0,80,0,0,0,28,0,0,60,2,63,1009,87,73,24,14,0,12,10,0,0,0,0,0,0,0,148,45,100,6,6,1,4,0,0,0,95,2,3,45,3,0,0,15,15,41,51,2,634,13,0,1,100,13,77,73,55,3,0,3,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,92,0,76,120,999,0,1,-31,0,0,205
45,3,3,3,3,20,LE,#49,120,87,0,48,15,80,0,7,28029,17,28029,75,23,0,1,82,0,0,0,49,0,0,78,2,14,1015,79,70,21,30,0,12,20,0,0,0,0,0,0,0,122,45,100,0,0,3,4,30,0,0,49,0,3,48,3,91,0,4,21,43,68,0,0,25,0,1,90,15,70,75,53,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,120,0,76,80,999,0,0,-31,0,0,194
45,2,2,2,2,18,Paul,Spicer,460,61,0,140,23,74,0,5,14515,17,14515,66,30,0,0,65,2,0,0,24,0,0,60,2,63,1009,69,82,19,21,0,3,10,0,0,0,0,0,0,0,274,45,100,0,0,2,0,0,0,0,95,1,5,140,5,88,0,15,24,57,46,8,705,23,0,1,95,14,82,81,76,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,460,0,76,132,807,0,7,-31,0,0,186
45,4,4,4,4,17,Kenyon,Coleman,2000,70,0,75,10,76,0,7,15375,18,15375,72,28,0,0,50,1,0,0,22,0,0,66,2,12,23,63,70,23,21,0,3,10,0,0,0,2,2,2,2,226,45,100,0,0,5,0,0,0,0,93,2,5,75,5,0,0,5,12,41,64,5,729,20,0,1,95,15,76,73,59,0,2,0,2,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,2000,0,77,125,999,10,4,-31,0,0,206
45,4,3,4,3,26,Eric,Hicks,98,80,0,55,24,78,0,7,665,18,665,73,31,0,0,85,2,0,0,35,0,0,68,2,63,1009,76,77,26,26,0,12,10,0,0,0,0,0,0,0,111,45,100,2,2,1,4,55,0,0,77,2,1,55,1,85,0,15,26,66,49,9,737,19,0,1,82,29,77,84,86,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,98,0,78,120,221,0,0,-31,0,0,194
45,2,2,2,2,20,Shaun,Ellis,4200,85,0,540,14,75,0,7,1103,18,1103,68,30,0,0,87,1,0,0,23,0,0,65,2,12,1015,86,85,29,20,0,6,10,0,0,0,0,0,0,0,211,45,100,2,2,3,0,40,0,0,92,2,6,540,6,77,0,1,17,75,61,7,734,20,0,1,82,31,89,88,80,3,0,3,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,4200,0,77,125,141,0,7,-31,0,0,124
45,4,4,4,4,15,Jared,DeVries,320,62,0,60,15,69,0,7,1183,19,1183,65,31,0,0,79,2,0,0,28,0,0,64,0,9,1015,60,74,36,36,0,3,10,0,4,0,0,0,0,0,89,45,100,0,0,4,0,0,0,0,95,2,4,60,4,87,0,3,15,48,54,8,772,17,0,1,95,25,78,73,72,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,320,0,76,112,999,0,8,-31,0,0,156
45,2,4,2,4,26,Dewayne,White,1600,74,0,230,22,87,0,7,16561,19,16561,74,26,1,1,77,1,0,0,28,0,0,74,1,32,1015,72,74,34,38,0,8,10,0,0,0,7,7,8,7,105,45,100,0,0,5,0,0,0,0,91,0,5,230,5,79,0,2,33,71,62,4,803,22,0,1,95,14,75,83,67,2,2,2,2,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,1600,0,74,113,999,0,4,-31,1,0,179
45,2,2,2,2,20,Ikaika,Alama-Francis,160,82,0,56,15,78,0,7,28000,19,28000,66,22,0,0,84,0,0,0,35,0,0,74,2,26,1015,87,70,35,45,0,12,30,0,0,0,7,7,7,7,76,45,100,0,0,4,4,40,0,0,94,2,4,56,4,92,0,2,19,46,81,0,0,32,0,1,90,15,77,72,50,3,3,3,3,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,160,0,77,120,999,0,0,-31,0,0,194
45,2,2,2,2,20,Jason,Hunter,80,72,0,20,20,74,0,5,27550,20,27550,70,24,0,0,70,0,0,0,45,0,0,74,2,63,1009,84,70,27,32,0,3,42,0,0,0,8,8,8,8,7,45,100,0,0,2,0,0,0,0,57,2,2,20,2,0,0,15,30,25,72,1,822,35,0,0,92,21,67,66,40,2,2,2,2,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,80,0,76,83,999,0,1,-31,0,0,188
45,2,2,2,2,28,Aaron,Kampman,2500,85,0,715,30,85,0,7,15441,20,15441,75,26,0,0,79,1,0,0,20,0,0,72,0,21,1015,88,83,20,21,0,3,10,0,2,0,0,0,0,0,89,39,100,0,0,4,0,0,0,0,74,0,5,715,5,70,0,5,37,87,51,5,825,23,0,0,95,35,85,93,83,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,2500,0,76,126,785,0,5,-31,0,0,153
45,4,4,4,4,15,Dave,Ball,51,85,0,10,17,70,0,7,17410,21,17410,64,26,0,0,88,1,0,0,15,0,0,62,0,1,1009,85,70,24,25,0,3,10,0,2,0,7,7,7,7,226,45,100,0,0,1,0,27,0,0,96,2,1,10,1,50,0,5,11,26,55,3,841,18,0,1,97,7,72,66,63,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,51,0,77,117,999,0,0,-31,0,0,169
45,2,2,2,2,24,Julius,Peppers,3450,88,1,1206,11,92,0,7,14816,21,14816,87,27,0,0,79,1,0,0,72,0,0,88,2,2,1015,87,76,35,45,0,3,10,2,0,0,0,0,0,0,135,27,100,2,2,1,0,40,0,0,90,0,6,1206,6,85,0,1,25,99,87,5,871,54,6,1,88,16,84,98,77,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,3450,0,78,123,348,10,5,-31,0,0,374
45,1,1,1,1,23,Ty,Warren,1000,70,0,495,25,75,0,5,16559,22,16559,68,26,0,0,78,1,0,0,29,0,0,65,2,13,1015,72,86,21,22,0,12,10,0,0,0,0,0,0,0,215,45,100,0,0,1,4,0,0,0,94,2,5,495,5,0,0,1,16,71,61,4,913,20,0,1,96,15,88,89,82,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,1000,0,76,140,999,0,4,-31,0,0,195
45,3,3,3,3,25,Kareem,Brown,120,74,0,39,18,70,0,7,28041,22,28041,60,24,0,0,78,0,0,0,40,0,0,64,1,28,1015,90,72,20,40,0,3,25,0,0,0,0,0,0,0,115,45,100,0,0,3,2,19,0,0,95,2,3,39,3,0,0,4,29,27,32,0,0,24,0,1,90,20,87,70,54,0,0,0,0,15,0,0,10,14,10,21,10,17,2,10,10,19,10,8,12,120,0,76,130,999,0,0,-31,0,0,178
45,2,2,2,2,22,Tyler,Brayton,550,73,0,140,20,78,0,5,16692,23,16692,70,26,0,0,67,1,0,0,46,0,0,69,0,32,1015,86,79,21,52,1,3,10,0,2,0,7,7,7,7,41,45,100,0,0,1,0,0,0,0,91,2,5,140,5,85,0,1,19,57,58,4,925,21,0,1,95,19,77,81,70,3,0,3,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,550,0,78,120,999,0,4,-31,0,0,167
45,2,3,2,3,14,Tommy,Kelly,100,77,0,46,13,84,0,7,26463,23,26463,64,25,0,0,82,1,0,0,20,0,0,62,2,63,1009,83,81,17,16,0,3,10,0,0,0,7,8,7,8,121,45,100,0,0,1,2,0,0,0,93,2,1,46,1,78,0,15,21,62,63,3,945,20,0,1,99,10,84,83,66,0,0,0,0,15,0,0,10,14,10,21,10,17,1,10,10,19,10,8,12,100,0,77,140,999,0,3,-31,0,0,196
45,3,3,3,3,19,Leonard,Little,1750,82,0,770,16,93,0,7,1447,24,1447,85,31,0,0,70,2,0,0,43,0,0,80,2,4,1015,76,76,28,22,0,3,10,0,0,0,0,0,0,0,211,39,100,0,0,1,0,0,0,0,91,0,5,770,5,75,0,3,36,86,53,9,991,27,0,1,57,37,75,94,81,2,2,2,2,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,1750,0,75,100,284,0,9,-31,0,0,321
45,4,4,4,4,17,Eric,Moore,44,78,0,17,12,78,0,5,26654,24,26654,75,26,0,0,75,0,0,0,33,0,0,76,2,12,1009,88,75,11,10,0,12,25,0,0,0,0,0,0,0,64,45,100,3,3,1,4,45,0,0,92,2,1,17,1,95,0,6,16,44,70,2,996,15,6,1,87,15,67,76,58,3,0,3,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,44,0,76,108,999,0,1,-31,0,0,192
45,0,0,0,0,16,Trevor,Pryce,2500,71,0,715,19,76,0,7,378,25,378,69,32,0,0,94,2,0,0,30,0,0,66,2,28,1009,64,87,32,27,0,8,10,0,0,0,0,0,0,0,38,40,100,6,6,4,0,0,0,0,90,2,5,715,5,66,0,1,24,88,48,10,1033,20,0,1,88,23,93,93,89,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,2500,0,77,135,365,0,1,-31,0,0,391
45,2,2,2,2,17,Dwan,Edwards,350,74,0,65,17,72,0,5,17422,25,17422,56,26,0,0,90,1,0,0,20,0,0,52,2,19,1015,84,76,14,13,0,3,10,0,0,0,0,0,0,0,161,45,100,0,0,2,0,0,0,0,93,2,5,65,5,75,0,2,16,35,57,3,1017,14,0,1,92,7,87,70,58,2,0,2,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,350,0,75,159,162,0,3,-31,0,0,190
45,2,2,2,2,23,Andre,Carter,3000,68,0,384,15,84,0,0,14255,26,14255,76,28,1,0,88,1,0,0,35,0,0,74,2,7,1009,84,76,36,16,0,3,10,0,0,0,8,8,8,8,28,45,100,0,0,5,0,0,0,0,99,0,6,384,6,0,0,1,16,70,55,6,1056,18,0,1,93,29,75,85,77,0,0,0,0,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,3000,0,76,105,81,0,1,-31,0,0,74
45,4,4,4,4,14,Renaldo,Wynn,2040,51,0,222,25,67,0,7,1078,26,1078,63,33,0,0,75,2,0,0,27,0,0,60,2,21,1009,76,85,19,18,0,3,10,0,0,0,0,0,0,0,152,45,100,0,0,2,1,0,0,0,97,1,6,222,6,71,0,1,34,63,44,10,1092,28,0,1,95,28,86,82,86,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,2040,0,75,132,999,0,5,-31,0,0,187
45,1,1,1,1,14,Willie,Whitehead,320,53,0,51,18,68,0,0,1593,27,1593,64,34,0,0,70,2,0,0,30,0,0,65,2,63,1009,78,78,34,16,0,12,10,0,0,0,0,0,0,0,14,45,100,0,0,2,4,0,0,0,98,2,3,51,3,81,0,15,22,44,48,8,1135,32,0,1,95,17,82,76,70,0,2,0,2,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,320,0,75,125,999,0,8,-31,0,0,186
45,2,2,2,2,12,Charles,Grant,3500,85,0,833,18,85,0,5,14831,27,14831,75,28,0,0,69,1,0,0,24,0,0,75,2,25,1015,86,82,12,18,0,3,10,0,0,0,0,0,0,0,70,45,100,0,0,7,0,0,0,0,94,0,7,833,7,0,0,1,12,79,57,5,1108,21,0,1,95,10,81,91,77,3,0,3,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,3500,0,75,122,241,10,5,-31,1,0,234
45,4,4,4,4,29,Bryce,Fisher,1000,61,0,256,21,79,0,4,357,28,357,74,30,0,0,76,1,0,0,25,0,0,70,2,42,1009,77,81,19,13,0,3,27,1,0,0,0,8,0,8,1,45,100,0,0,2,0,0,0,0,94,2,4,256,4,88,0,7,17,69,49,6,1150,12,0,1,95,14,78,85,74,0,2,0,2,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,1000,0,75,108,772,0,2,-31,0,0,195
45,4,4,4,4,10,Brandon,Green,56,77,0,11,12,69,0,7,17140,28,17140,65,27,0,0,82,1,0,0,20,0,0,66,0,3,1009,75,72,11,9,0,3,10,0,2,0,0,0,0,0,171,45,100,0,0,1,0,0,0,0,79,2,1,11,1,76,0,6,11,27,58,3,1154,30,0,1,83,9,71,67,58,2,2,2,2,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,56,0,74,106,999,0,0,-31,0,0,157
45,2,2,2,2,20,Baraka,Atkins,120,78,0,54,18,78,0,7,28036,28,28036,77,22,0,0,75,0,0,0,35,0,0,76,2,21,1015,92,70,35,40,0,12,30,0,0,0,7,7,7,7,115,45,100,0,0,3,4,40,0,0,96,0,3,54,3,92,0,4,19,52,78,0,0,36,0,1,90,18,78,78,58,3,3,3,3,12,4,10,10,5,10,11,10,15,2,10,10,8,10,7,10,120,0,77,111,999,0,0,-31,0,0,195
45,2,2,2,2,19,Aaron,Smith,2400,77,0,396,28,77,0,7,12205,29,12205,69,31,0,0,87,2,0,0,19,0,0,65,0,14,1015,81,85,16,28,0,2,39,0,2,0,0,0,0,0,136,40,100,0,0,4,0,0,0,0,91,2,4,396,4,61,0,4,21,82,55,8,1216,16,0,1,90,29,86,89,86,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,2400,0,77,140,423,0,8,-31,1,0,434
45,3,3,3,3,25,Ryan,McBean,120,70,0,42,20,74,3,7,28043,29,28043,64,23,0,0,78,0,0,0,40,0,0,67,2,33,1015,91,69,20,40,0,3,30,0,0,0,0,0,0,0,158,45,100,0,0,3,2,19,0,0,69,2,3,42,3,0,0,4,25,43,35,0,0,24,0,1,90,26,86,72,57,0,0,0,0,15,0,0,10,14,10,21,10,17,0,10,10,19,10,8,12,120,0,77,126,821,0,0,-31,0,0,196
45,3,3,3,3,15,Josh,Savage,44,85,0,9,17,70,0,7,26429,30,26429,64,26,0,0,88,0,0,0,35,0,0,62,0,63,1009,85,70,24,25,0,3,15,0,0,0,8,8,8,8,233,45,100,0,0,1,0,30,0,0,95,2,1,9,1,50,0,15,11,28,55,2,1256,18,0,1,98,7,70,64,55,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,44,0,76,116,999,0,1,-31,0,0,157
45,4,4,4,4,27,Kyle,Vanden Bosch,2100,79,1,360,19,80,0,0,14238,30,14238,72,27,0,0,75,1,0,0,19,0,0,72,0,3,1009,82,82,21,27,0,3,10,0,4,0,0,0,0,0,142,45,100,0,0,3,0,0,0,0,93,0,4,360,4,0,0,2,31,83,54,6,1264,20,0,1,76,19,81,88,80,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,2100,0,76,118,459,0,2,-31,0,0,150
45,2,2,2,2,10,Jayme,Mitchell,80,73,0,32,12,74,0,5,27561,31,27561,68,23,0,0,75,0,0,0,30,0,0,66,2,63,1009,85,76,30,25,0,3,28,0,0,0,0,0,0,0,159,45,100,0,0,2,0,36,0,0,92,2,2,32,2,72,0,15,12,49,66,1,1294,20,0,1,97,9,82,75,49,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,80,0,78,125,999,0,1,-31,2,0,207
45,2,2,2,2,10,Kenechi,Udeze,670,86,0,100,12,84,0,5,17396,31,17396,70,24,0,0,90,1,0,0,35,0,0,71,2,20,1015,87,75,30,25,0,3,10,0,0,0,8,8,8,8,231,45,100,3,3,2,2,40,0,0,95,0,5,100,5,85,0,1,12,60,63,3,1303,25,0,1,97,9,77,80,62,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,670,0,75,121,655,0,3,-31,0,0,207
45,4,4,4,4,10,Darrion,Scott,85,72,0,20,15,85,0,1,17400,31,17400,69,24,0,0,90,1,0,0,26,0,0,68,2,25,1015,83,74,25,19,0,3,10,0,0,0,0,0,0,0,156,45,100,3,3,1,0,36,0,0,98,2,1,20,1,72,0,3,9,60,68,3,1298,12,0,1,91,14,79,80,64,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,85,0,75,129,158,0,3,-31,2,0,197
45,2,2,2,2,30,Ndukwe,Kalu,82,70,0,20,24,78,0,5,1541,32,1541,75,32,0,0,82,2,0,0,39,0,0,72,2,22,1009,81,76,21,28,0,3,10,0,0,0,0,0,0,0,171,45,100,0,0,1,0,0,0,0,94,2,1,20,1,75,0,5,23,58,54,10,1331,29,0,1,79,20,69,80,78,2,0,2,0,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,82,0,75,105,999,0,1,-31,0,0,202
45,4,4,4,4,18,Anthony,Weaver,2650,78,0,320,22,78,0,5,14845,32,14845,67,27,0,0,75,1,0,0,25,0,0,66,2,20,1009,84,83,24,21,0,3,10,0,0,0,0,0,0,0,152,45,100,5,5,4,0,0,0,0,98,1,5,320,5,0,0,2,13,70,52,5,1348,12,0,1,95,17,84,85,76,0,2,0,2,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,2650,0,75,130,999,5,1,-31,0,0,194
45,2,2,2,2,24,Lance,Johnstone,0,72,0,0,21,87,0,7,1363,1009,1363,79,34,0,0,89,2,0,0,26,0,0,73,2,27,1009,78,70,16,21,0,3,10,0,0,0,0,0,0,0,208,45,100,3,3,0,0,38,0,0,51,0,0,0,0,91,0,2,19,63,57,11,1731,33,0,1,90,26,65,80,78,0,0,0,0,9,5,7,10,5,10,11,10,9,0,10,10,8,10,10,10,0,0,76,93,783,0,1,-31,0,0,188
45,4,4,4,4,5,Clifford,Dukes,0,79,0,0,5,75,0,7,27460,1009,27460,72,26,0,0,69,0,0,0,15,0,0,70,2,63,24,84,65,15,15,0,3,10,0,0,0,0,0,0,0,118,45,100,0,0,0,0,25,0,0,96,2,0,0,0,64,0,15,5,41,48,1,1678,15,0,1,83,5,68,68,58,0,0,0,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,0,0,75,110,999,0,31,-31,0,0,195
45,3,3,3,3,19,Michael,Haynes,0,75,0,0,19,75,0,0,16554,1009,16554,68,26,0,0,75,1,0,0,40,0,0,64,2,14,1009,84,76,29,27,0,12,10,0,0,0,0,0,0,0,164,45,100,0,0,0,4,0,0,0,97,2,0,0,0,0,0,1,26,48,53,3,1712,21,0,1,86,20,78,77,68,0,2,0,2,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,0,0,75,121,999,0,31,-31,0,0,195
45,4,4,4,4,22,Courtney,Brown,0,70,0,0,17,74,0,7,430,1009,430,74,29,1,0,65,1,0,0,33,0,0,67,2,1,1009,45,82,31,30,2,3,10,0,0,0,3,0,0,0,164,45,100,3,3,0,0,40,0,0,98,2,0,0,0,88,0,1,17,64,60,7,1646,18,0,1,79,31,82,84,72,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,0,0,76,130,55,0,0,-31,0,0,186
45,3,3,3,3,15,Gary,Walker,0,82,0,0,19,67,0,7,1052,1009,1052,61,34,0,0,89,2,0,0,24,0,0,58,2,25,32,76,87,30,20,0,12,10,0,0,0,0,0,0,0,14,45,100,0,0,0,4,0,0,0,96,1,0,0,0,66,0,5,19,78,62,11,1834,31,0,1,86,17,92,85,88,0,0,0,0,12,10,4,10,15,4,25,10,13,0,10,10,14,10,4,10,0,0,74,145,467,0,31,-31,1,0,210
45,2,2,2,2,27,Marcellus,Wiley,0,84,0,0,18,74,0,7,327,1009,327,67,32,1,0,87,2,0,0,30,0,0,67,2,22,1009,81,75,25,16,0,3,10,0,0,0,0,0,0,0,43,45,100,0,0,0,0,0,0,0,75,2,0,0,0,87,0,2,22,52,60,10,1845,32,0,1,90,24,81,80,85,2,0,2,0,12,4,10,10,5,10,11,10,15,0,10,10,8,10,7,10,0,0,76,115,484,0,2,-31,0,0,186
