PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,3,3,3,3,15,DeAngelo,Hall,1878,92,0,492,14,93,0,5,17471,26,17471,96,30,0,0,84,1,0,0,68,0,0,92,2,8,1009,84,69,22,35,0,7,30,0,0,0,0,0,0,0,241,30,100,2,2,3,0,55,0,0,23,0,3,492,3,99,0,1,17,99,85,10,569,71,2,1,90,15,53,86,75,0,0,0,0,0,5,44,0,10,10,10,0,15,0,16,16,10,0,10,5,1878,0,70,33,197,67,0,-31,0,0,101
45,3,3,3,3,18,Chris,Gamble,620,94,0,505,10,85,0,6,17472,21,17472,88,30,0,0,89,1,0,0,77,0,0,87,2,28,1015,83,63,24,35,0,7,40,0,0,0,7,7,7,7,156,30,100,2,2,2,0,40,0,0,20,0,5,505,5,90,0,1,17,99,87,10,852,68,0,1,90,13,58,89,91,3,0,3,0,5,5,49,0,10,10,10,0,10,0,16,16,10,5,10,5,620,0,73,45,651,42,3,-31,0,0,67
45,3,3,3,3,12,Dunta,Robinson,1314,97,0,276,16,96,0,10,17473,14,17473,94,31,2,0,82,1,0,0,69,0,0,96,2,10,1009,82,67,26,31,0,7,22,0,0,0,0,0,0,0,176,30,100,0,0,3,2,0,0,0,23,0,3,276,3,85,0,1,11,99,89,10,1339,55,0,1,95,15,55,92,86,0,0,0,0,0,10,49,5,20,10,5,5,15,0,16,16,5,0,5,5,1314,0,70,23,213,73,0,-31,0,0,406
45,4,4,4,4,12,Lardarius,Webb,0,87,0,0,13,95,0,1,17474,25,17474,95,28,0,0,92,0,0,0,65,0,0,94,2,24,12,85,61,20,29,0,11,29,0,0,0,0,0,0,0,146,45,100,2,2,0,4,55,0,0,21,2,0,0,0,87,0,3,17,32,88,5,0,72,0,1,75,14,60,86,76,0,0,0,0,0,10,49,0,15,10,15,0,10,0,16,16,10,0,10,5,0,0,70,22,193,63,31,-31,0,0,476
45,2,2,2,2,17,Justin,Bethel,51,84,0,0,18,88,0,5,17476,7,17476,90,23,0,1,82,1,0,0,54,0,0,92,2,6,1009,87,63,19,22,0,8,20,0,0,0,0,0,0,0,265,45,100,0,0,1,0,0,0,0,23,2,1,0,1,82,0,2,18,12,98,2,0,29,0,1,91,15,48,68,47,0,2,0,2,0,5,54,0,15,10,5,0,10,0,16,16,5,0,5,5,51,0,72,30,1023,57,0,-31,0,0,11
45,2,2,2,2,12,Ellis,Lankster,85,86,0,16,11,87,0,4,17477,18,17477,88,26,0,0,84,1,0,0,51,0,0,85,2,11,1015,91,59,24,25,0,7,25,0,0,0,7,7,7,7,254,45,100,1,1,1,0,75,0,0,26,2,1,16,1,82,0,7,15,0,80,5,0,40,0,1,90,9,59,68,60,0,0,0,0,0,10,39,0,10,10,10,0,10,0,16,16,10,0,15,10,85,0,69,30,999,25,3,-31,0,0,15
45,2,2,2,2,20,Jeremy,Lane,51,80,0,16,17,91,0,5,17478,28,17478,92,23,0,0,75,1,0,0,56,0,0,89,1,2,7,78,53,15,25,0,7,21,0,0,0,0,0,0,0,154,45,100,0,0,1,2,0,0,0,37,2,1,16,1,84,0,6,21,99,90,2,0,61,0,0,91,19,53,69,50,3,3,3,3,0,5,54,0,10,10,15,0,10,0,16,16,10,0,10,5,51,0,72,30,999,16,0,-31,0,0,103
45,2,2,2,2,11,Darius,Butler,0,89,0,0,14,95,0,5,17479,10,17479,93,27,2,1,77,1,0,0,58,0,0,84,2,9,1009,84,58,21,35,0,7,37,0,0,0,0,0,0,0,227,30,100,0,0,0,2,0,0,0,20,2,0,0,0,95,0,2,13,32,90,5,0,70,0,0,45,12,52,75,62,3,3,3,3,0,5,49,0,10,10,10,0,10,0,16,16,10,0,5,5,0,0,70,25,999,31,0,-31,0,0,13
45,2,2,2,2,13,Byron,Maxwell,3000,92,1,894,10,87,0,5,17480,28,17480,90,25,0,0,84,1,0,0,58,0,0,81,2,8,1,89,59,10,24,0,7,29,0,0,0,0,0,0,0,38,30,100,0,0,6,0,0,0,0,41,2,6,894,6,85,0,6,11,99,78,3,0,72,0,1,94,24,58,68,57,0,0,0,0,0,5,39,0,10,10,5,0,10,1,16,16,10,0,5,5,3000,0,73,47,815,52,0,-31,0,0,140
45,4,4,4,4,15,Dwight,Lowery,51,94,0,0,14,88,3,4,17481,17,17481,86,27,0,0,78,1,0,0,62,0,0,91,2,17,1009,94,62,31,36,0,7,20,4,0,0,9,8,9,8,185,45,100,1,1,1,0,80,0,0,25,2,1,0,1,95,0,2,20,14,88,6,0,51,1,1,90,10,60,79,74,0,0,0,0,0,10,39,0,10,10,10,0,15,0,18,16,15,0,10,5,51,0,71,52,1023,29,0,-31,0,0,52
45,2,2,2,2,15,Captain,Munnerlyn,92,81,0,33,15,91,0,5,17483,21,17483,89,25,0,0,76,1,0,0,45,0,0,82,2,18,2,77,61,19,35,0,7,31,0,0,0,0,0,0,0,176,45,100,0,1,1,0,80,1,0,41,2,3,33,3,70,0,5,18,32,79,5,0,71,0,1,90,17,58,71,70,0,0,0,0,0,5,34,0,10,10,10,0,10,0,16,16,10,0,10,5,92,0,68,30,999,44,0,-31,0,0,374
45,2,2,2,2,12,Brandon,Flowers,51,92,0,0,11,94,0,4,17486,9,17486,91,28,0,0,80,1,0,0,74,0,0,93,2,29,1009,83,62,21,24,0,7,32,0,0,0,0,0,0,0,241,45,100,0,0,1,0,0,0,0,24,2,1,0,1,65,0,1,15,22,87,6,0,54,0,1,91,10,60,91,87,0,0,0,0,0,5,39,0,10,10,5,5,15,0,16,16,10,0,5,5,51,0,69,27,1023,81,0,-31,0,0,10
45,4,4,4,4,14,Jabari,Greer,188,87,0,24,14,92,3,5,17488,27,17488,90,31,0,0,88,1,0,0,57,0,0,90,2,63,1009,83,74,20,32,0,7,24,0,0,0,0,0,0,0,211,45,100,0,0,2,0,0,0,0,33,2,2,24,2,87,0,15,13,99,83,10,101,68,0,1,88,15,53,85,86,0,0,0,0,0,5,54,0,15,10,10,0,10,0,16,16,10,0,10,5,188,0,71,20,999,34,0,-31,0,0,15
45,2,3,2,3,13,Aaron,Berry,1600,85,0,252,14,90,3,5,17489,18,17489,88,25,0,1,80,1,0,0,57,0,0,90,2,33,1009,81,63,21,30,0,7,27,0,0,0,9,9,9,9,166,45,100,2,2,4,0,75,0,0,22,2,4,252,4,85,0,15,15,14,79,4,0,58,0,1,94,18,48,71,60,0,0,0,0,0,10,59,0,10,10,15,5,10,0,16,16,10,0,10,5,1600,0,71,20,999,37,0,-31,0,0,218
45,4,2,4,2,19,Bradley,Fletcher,85,85,0,17,17,92,0,5,17491,24,17491,91,27,2,0,88,0,0,0,56,0,0,83,2,2,1015,81,67,25,33,0,7,26,0,0,0,9,7,9,7,89,45,100,2,2,1,0,78,0,0,32,2,1,17,1,82,0,3,19,11,85,5,0,70,0,0,93,18,60,75,65,0,0,0,0,0,10,49,0,10,10,10,0,10,0,16,16,10,0,15,5,85,0,72,40,999,29,2,-31,0,0,211
45,2,1,2,1,15,Jason,McCourty,1800,86,0,420,12,95,0,4,17497,30,17497,95,26,0,0,87,1,0,0,56,0,0,91,2,30,1015,89,70,22,36,0,7,33,0,0,0,7,8,7,8,175,33,100,2,2,4,2,40,0,0,30,2,7,420,7,95,0,6,17,0,80,5,0,78,0,1,65,16,56,81,72,0,0,0,0,0,5,54,0,15,10,10,0,10,1,16,17,10,0,10,5,1800,0,72,28,235,33,3,-31,0,0,206
45,0,0,0,0,35,Delbert,Alvarado,630,88,0,69,85,65,0,5,17498,1009,17498,72,24,0,0,72,1,0,0,24,0,0,70,2,33,1009,80,20,8,13,0,0,12,0,0,0,0,0,0,0,232,32,100,2,2,3,2,40,0,0,4,2,3,69,3,85,0,15,33,34,70,4,0,23,0,1,97,87,56,75,64,2,0,2,0,0,5,54,0,5,10,15,0,10,0,20,18,10,0,5,5,630,0,72,45,650,0,0,-31,0,0,226
45,2,2,2,2,19,Brandon,Taylor,930,90,0,246,12,86,0,4,17499,8,17499,86,24,0,1,87,1,0,0,52,0,0,80,2,10,1009,69,83,24,24,0,7,33,0,0,0,8,9,8,9,106,33,100,0,0,3,0,0,0,0,38,1,3,246,3,95,0,3,10,99,86,2,0,49,0,1,97,9,73,74,57,3,3,1,3,0,10,39,10,15,10,10,5,15,1,18,17,5,5,15,5,930,0,71,49,649,25,0,-31,0,0,193
45,2,3,2,3,14,Shann,Schillinger,51,88,0,0,13,86,0,7,17500,14,17500,84,28,2,1,75,1,0,0,54,0,0,80,0,4,1009,90,73,30,32,0,7,29,0,2,0,0,0,0,0,124,32,100,5,4,1,0,0,0,0,39,2,1,0,1,78,0,5,19,34,76,4,0,68,0,1,87,14,64,70,60,0,0,0,0,0,5,49,0,5,10,10,0,10,0,18,17,5,5,15,5,51,0,72,40,1023,49,0,-31,0,0,132
45,2,2,2,2,10,Will,Allen,504,83,0,84,15,83,0,4,17501,29,17501,84,31,0,0,85,1,0,0,49,0,0,80,2,15,1009,81,69,25,33,0,7,29,0,0,0,7,0,7,0,156,45,100,0,0,3,0,0,0,0,26,0,3,84,3,75,0,4,17,72,76,10,215,55,0,1,90,17,58,73,75,3,3,3,3,0,10,54,5,10,10,15,5,10,0,18,17,10,5,15,10,504,0,73,40,999,29,0,-31,0,0,195
45,4,4,4,4,16,Trenton,Robinson,654,87,0,126,10,90,1,0,17504,15,17504,89,24,0,0,85,1,0,0,52,0,0,87,2,10,1009,78,68,29,37,0,7,23,0,0,0,0,1,0,1,118,45,100,5,5,3,0,0,1,0,40,1,3,126,3,90,0,6,18,99,89,2,0,59,0,1,92,12,65,70,50,0,0,0,0,0,5,44,0,10,10,10,5,15,0,17,17,10,0,5,5,654,0,70,35,999,36,0,-31,1,0,476
45,4,4,4,4,10,Javier,Arenas,51,90,0,0,13,94,0,4,17507,9,17507,89,26,0,0,92,1,0,0,58,0,0,95,2,26,1009,92,61,15,22,0,13,34,0,0,0,1,1,1,1,3,45,100,0,0,1,4,0,0,0,21,2,1,0,1,65,0,4,7,22,84,4,0,44,0,1,95,14,61,76,65,2,2,2,2,0,5,34,0,10,10,5,0,10,0,16,18,5,0,10,10,51,0,69,37,1023,71,0,-31,0,0,37
45,2,2,2,2,15,C.J.,Wilson,51,86,0,0,13,92,0,4,17509,6,17509,92,24,0,1,83,1,0,0,47,0,0,89,2,35,1009,90,45,25,25,0,11,20,0,0,0,0,0,0,0,138,45,100,0,0,1,4,0,0,0,25,2,1,0,1,85,0,15,20,26,88,1,0,40,0,1,93,12,54,67,55,5,5,5,5,0,5,54,0,10,10,10,0,10,0,16,18,15,0,5,5,51,0,71,27,1023,30,0,-31,0,0,27
45,4,4,4,4,18,Haruki,Nakamura,44,79,0,0,17,87,0,7,17512,21,17512,84,27,0,0,92,0,0,0,54,0,0,83,2,32,1009,78,68,19,34,0,7,22,0,0,0,8,8,8,8,36,45,100,0,0,1,0,0,0,0,43,2,1,0,1,83,0,6,16,31,75,6,0,68,0,1,96,16,66,78,77,0,0,0,0,5,10,39,0,5,10,10,0,10,0,17,18,10,5,15,5,44,0,70,45,999,30,0,-31,0,0,50
45,2,2,2,2,15,Cody,Grimm,738,90,0,75,7,85,0,4,17515,6,17515,79,27,2,1,92,1,0,0,64,0,0,84,2,4,1009,84,70,16,24,0,7,33,0,0,0,0,0,0,0,241,45,100,0,0,3,0,0,0,0,35,1,3,75,3,65,0,6,22,90,78,4,0,38,0,1,92,14,66,77,71,3,0,3,0,0,10,39,5,10,10,15,5,15,0,18,18,10,5,15,10,738,0,71,50,999,10,0,-31,0,0,150
45,4,4,4,4,13,Harrison,Smith,51,80,0,0,13,86,0,5,17516,31,17516,85,24,0,0,83,1,0,0,59,0,0,93,2,29,1009,79,62,20,32,0,7,24,4,2,0,7,7,7,7,152,45,100,0,0,1,2,20,0,0,22,2,1,0,1,75,0,1,15,0,76,2,0,65,0,1,92,17,64,73,62,0,0,0,0,0,5,54,0,10,10,10,0,10,0,17,18,10,0,10,5,51,0,74,54,999,32,0,-31,0,0,83
45,0,0,0,0,24,Nate,Kaeding,1200,75,0,90,92,53,0,7,17517,1009,17517,56,31,0,0,62,1,0,0,20,0,0,49,0,3,1015,82,14,9,10,0,0,7,0,4,0,0,0,0,0,89,45,100,2,3,6,0,55,0,0,10,1,6,90,6,85,0,4,26,49,47,10,316,12,0,1,95,84,37,83,81,0,0,0,0,0,0,54,0,5,10,5,0,10,0,19,19,5,0,5,0,1200,0,72,27,999,0,3,-31,0,0,109
45,0,0,0,0,29,Thomas,Morstead,100,83,1,11,88,77,0,4,17518,27,17518,74,27,0,0,77,1,0,0,28,0,0,74,0,28,2,90,34,15,24,0,0,20,0,2,0,0,0,0,0,192,45,100,0,0,1,0,0,0,0,6,2,1,11,1,70,0,5,38,14,62,5,0,29,0,1,95,95,63,92,70,0,0,0,0,5,5,54,0,10,10,15,5,10,0,20,20,10,5,20,5,100,0,76,75,999,0,0,-31,0,0,46
45,0,0,0,0,8,Josh,Scobee,1000,85,0,60,89,56,0,7,17519,17,17519,59,31,0,0,55,1,0,0,20,0,0,52,0,5,1015,80,21,10,11,0,0,10,0,2,0,0,0,0,0,101,45,100,1,1,5,0,40,0,0,10,0,5,60,5,75,0,5,8,79,30,10,702,16,0,1,97,95,30,92,77,0,0,0,0,0,0,49,0,5,10,5,5,15,0,19,19,5,5,5,5,1000,0,73,50,999,0,3,-31,0,0,12
45,0,0,0,0,34,Zoltan,Mesko,0,79,0,0,93,70,0,7,17520,22,17520,69,27,0,0,65,1,0,0,27,0,0,65,0,19,1009,85,32,20,28,0,0,22,0,2,0,0,0,0,0,117,45,100,0,0,0,0,0,0,0,14,2,0,0,0,55,0,5,47,14,68,4,0,27,0,1,95,88,62,89,74,0,0,0,0,0,5,59,0,10,10,10,0,10,0,20,20,10,0,10,5,0,0,77,70,999,0,31,-31,0,0,133
45,0,0,0,0,28,Donnie,Jones,500,85,0,50,93,67,0,6,17521,32,17521,71,33,0,0,74,1,0,0,19,0,0,62,0,23,1009,86,29,17,23,0,11,17,0,2,0,0,0,0,0,106,45,100,0,0,5,4,0,0,0,5,0,5,50,5,85,0,7,39,57,59,10,988,22,0,1,95,86,57,88,83,0,0,0,0,0,5,49,0,5,10,10,0,10,0,20,20,10,5,5,5,500,0,74,61,999,0,2,-31,1,0,299
45,4,4,4,4,12,Antonio,Gates,2400,92,1,672,19,83,0,4,17523,8,17523,82,32,0,1,95,1,0,0,84,0,0,78,2,63,1009,89,44,48,52,0,13,79,0,0,0,8,0,8,0,97,35,100,0,4,4,4,0,0,1,85,1,6,672,6,80,0,15,13,99,92,11,308,96,0,1,88,15,75,90,87,0,0,0,0,10,10,39,5,15,0,5,5,20,0,4,4,10,5,15,15,2400,0,76,100,660,8,4,-31,0,0,1
45,0,0,0,0,76,Caleb,Hanie,51,92,0,0,26,75,0,7,17525,1009,17525,70,28,0,0,84,1,0,0,18,0,0,68,0,28,1009,93,11,22,18,0,13,47,0,4,0,0,0,0,0,42,45,100,2,2,1,4,40,0,0,12,2,1,0,1,70,0,6,87,60,61,6,0,69,0,1,95,18,60,72,65,0,0,0,0,0,15,34,10,10,10,10,10,10,0,0,0,5,5,5,10,51,0,74,62,1023,0,0,-31,0,0,163
45,0,0,0,0,85,Graham,Harrell,0,92,0,0,14,64,0,2,17526,20,17526,60,28,0,1,68,1,0,0,30,0,0,64,0,19,11,87,23,17,18,0,0,42,0,2,0,0,0,0,0,217,45,100,2,2,0,0,45,0,0,6,0,0,0,0,85,0,6,82,41,49,4,0,33,0,1,68,17,50,75,71,2,1,2,2,0,5,49,0,5,10,20,0,5,0,0,0,10,0,5,5,0,0,74,55,999,0,31,-31,0,0,133
45,2,2,2,2,21,Bernard,Scott,60,87,0,0,28,91,1,10,17527,1009,17527,92,30,0,1,80,1,0,0,65,0,0,86,2,63,1009,83,26,31,29,0,0,67,0,0,0,7,7,7,7,0,45,100,0,0,1,0,0,0,0,28,1,1,0,1,60,0,15,25,56,74,5,0,73,0,1,95,18,65,76,73,0,0,0,0,5,10,54,5,5,10,25,10,15,0,1,1,10,5,10,10,60,0,70,35,1023,79,0,-31,0,0,87
45,2,2,2,2,17,Mistral,Raymond,64,79,0,14,14,84,0,10,17533,31,17533,85,26,0,0,80,1,0,0,59,0,0,80,2,5,10,79,59,19,30,0,7,22,0,0,0,0,0,0,0,232,45,100,2,2,1,0,40,0,0,41,2,1,14,1,92,0,6,16,1,77,3,0,62,0,1,96,14,61,72,70,0,0,0,0,0,10,54,0,10,10,15,0,10,0,18,18,10,0,5,5,64,0,73,42,999,22,1,-31,0,0,406
45,0,0,0,0,49,Mike,Scifres,192,86,0,50,90,62,0,7,17534,8,17534,67,32,0,0,65,1,0,0,32,0,0,55,0,14,1015,73,22,15,15,0,0,10,0,2,0,0,0,0,0,244,45,100,2,3,1,0,55,0,0,5,0,5,50,5,74,0,5,56,60,40,11,333,28,0,1,99,94,42,94,74,0,0,0,0,0,5,49,0,15,10,10,5,15,0,20,20,5,0,5,5,192,0,74,61,999,0,4,-31,0,0,145
45,0,0,0,0,30,Chris,Jones,850,72,0,130,86,66,0,7,17536,1009,17536,73,24,0,0,70,1,0,0,18,0,0,62,0,63,1009,85,24,10,19,0,0,12,0,2,0,7,7,7,7,265,45,100,0,0,5,0,0,0,0,6,0,5,130,5,77,0,15,36,35,59,3,0,27,0,1,90,87,53,76,67,2,2,2,2,5,5,54,5,10,10,5,5,10,0,20,20,10,5,10,5,850,0,72,48,999,0,3,-31,0,0,80
45,0,0,0,0,12,Brett,Kern,0,73,0,0,94,60,0,4,17537,30,17537,59,27,0,0,67,1,0,0,17,0,0,53,0,63,1009,79,29,14,22,0,0,19,0,0,0,0,0,0,0,218,45,100,0,0,0,0,45,0,0,6,2,0,0,0,77,0,15,14,14,53,6,0,27,0,1,91,85,52,83,60,4,0,4,0,0,5,54,0,10,10,10,0,10,0,20,20,10,5,5,5,0,0,74,57,999,0,0,-31,0,0,63
45,0,0,0,0,17,Nick,Novak,104,69,0,16,93,59,0,7,19965,8,19965,60,32,0,0,78,0,0,0,12,0,0,57,0,63,8,68,29,13,20,0,0,9,0,4,0,0,0,0,0,111,45,100,3,3,2,0,65,0,0,9,1,2,16,2,82,0,15,31,87,48,9,1771,13,0,1,98,89,59,88,68,0,0,0,0,5,5,54,0,5,10,10,5,5,0,19,19,10,0,10,5,104,0,72,38,999,0,0,-31,1,0,161
45,2,2,2,2,24,Javon,Ringer,51,85,0,0,14,95,0,4,24155,30,24155,89,26,0,0,82,1,0,0,69,0,0,89,2,63,1009,77,30,33,29,0,1,55,0,0,0,0,0,0,0,118,45,100,0,0,1,0,35,0,0,21,2,1,0,1,82,0,5,23,24,71,5,0,77,0,1,82,16,67,73,69,0,0,0,0,0,10,29,0,10,10,10,0,15,0,1,1,10,0,10,10,51,0,69,53,999,23,0,-31,0,0,15
45,4,2,4,2,15,Shaun,Prater,315,83,0,170,17,90,0,4,24157,31,24157,90,24,0,0,79,1,0,0,48,0,0,86,2,21,1015,78,54,24,31,0,7,25,0,0,0,0,0,0,0,89,45,100,2,2,2,0,45,0,0,38,0,5,170,5,85,0,5,16,47,77,2,0,54,0,1,85,14,59,66,56,0,0,0,0,0,5,49,0,10,10,10,0,10,0,16,16,10,0,10,5,315,0,70,30,806,26,3,-31,0,0,9
45,0,0,0,0,84,Colt,McCoy,44,94,0,0,10,82,0,7,24158,26,24158,73,27,0,0,95,0,0,0,15,0,0,75,0,16,1009,93,16,10,10,0,1,51,0,4,0,0,0,0,0,214,45,100,0,0,1,0,0,0,0,12,2,1,0,1,59,0,5,80,17,62,4,0,47,0,1,87,20,46,77,70,3,0,0,0,0,5,49,5,10,10,5,5,15,0,0,0,10,5,10,10,44,0,73,55,1023,10,0,-31,0,0,478
45,4,4,4,4,29,Dan,Skuta,51,81,0,0,22,81,0,5,24161,15,24161,78,28,0,0,80,1,0,0,49,0,0,80,0,63,1009,90,79,36,41,0,3,33,0,0,0,0,0,0,0,73,45,100,0,0,1,0,0,0,0,51,2,1,0,1,85,0,15,36,21,76,5,0,35,0,1,85,18,74,72,68,0,0,0,0,10,10,29,15,10,10,10,15,15,0,14,13,10,10,25,10,51,0,74,88,1023,0,0,-31,0,0,120
45,3,3,3,3,15,Matt,Kalil,1374,79,0,279,10,74,0,5,24163,31,24163,69,24,0,0,84,1,0,0,12,0,0,76,0,4,1009,81,21,87,84,0,12,13,0,2,0,0,0,0,0,231,45,100,0,0,3,4,0,0,0,75,2,3,279,3,70,0,1,13,99,48,2,0,11,0,0,80,12,90,80,64,0,0,0,0,5,15,19,0,10,5,10,5,15,0,5,8,15,10,10,15,1374,0,78,148,999,14,0,-31,0,0,353
45,3,3,3,3,21,David,Molk,432,67,0,81,24,71,0,7,24167,8,24167,49,25,0,0,77,1,0,0,19,0,0,55,2,19,1009,83,20,74,75,0,12,10,0,0,0,0,0,0,0,117,45,100,0,0,3,4,0,0,0,66,0,3,81,3,87,0,7,17,92,10,2,0,22,0,0,80,22,96,69,58,0,0,0,0,10,10,14,10,10,5,15,10,15,0,7,8,15,5,20,15,432,0,74,128,999,0,0,-31,0,0,333
45,2,2,2,2,19,Emmanuel,Sanders,60,91,0,0,15,94,3,4,24169,4,24169,92,26,0,1,82,1,0,0,80,0,0,93,2,18,1009,86,33,26,30,0,7,42,0,0,0,0,0,0,0,192,45,100,0,0,1,0,0,0,0,10,1,1,0,1,60,0,3,36,0,89,4,0,58,0,1,95,18,46,82,83,0,0,0,0,0,5,44,0,15,10,5,0,10,1,3,3,10,0,5,5,60,0,71,20,999,49,0,-31,0,0,196
45,0,0,0,0,13,John,Moffitt,28,82,0,12,11,67,0,9,24170,28,24170,53,27,0,0,79,0,0,0,13,0,0,57,0,11,1009,83,20,82,89,0,3,13,0,2,0,0,0,0,0,258,45,100,0,0,1,0,55,0,0,74,0,1,12,1,60,0,3,14,9,57,3,0,19,0,0,100,13,88,78,63,2,2,2,2,10,10,29,10,15,5,20,10,15,0,8,9,10,10,40,10,28,0,76,159,999,5,0,-31,0,0,418
45,2,2,2,2,17,James,Laurinaitis,60,93,0,15,16,85,0,5,24171,24,24171,79,27,0,1,95,1,0,0,54,0,0,88,1,3,17,89,92,28,42,0,8,30,0,2,0,0,0,0,0,156,45,100,0,0,1,2,0,0,0,55,2,1,15,1,77,0,2,18,21,69,5,0,48,0,1,90,19,78,89,80,0,0,0,0,5,10,34,0,10,10,15,10,15,0,14,13,10,5,20,10,60,0,74,90,999,11,0,-31,0,0,260
45,2,2,2,2,12,Erik,Coleman,579,92,0,105,17,84,3,4,24173,19,24173,84,31,0,0,84,1,0,0,67,0,0,83,2,11,1009,93,80,31,37,0,8,10,0,0,0,0,0,0,0,251,45,100,0,0,3,2,0,0,0,24,0,3,105,3,75,0,5,18,99,80,10,728,49,0,1,95,20,67,85,76,3,3,3,3,0,10,34,0,15,10,10,5,10,0,18,17,15,5,10,10,579,0,70,47,766,31,0,-31,0,0,78
45,4,4,4,4,15,Brandon,Bolden,218,80,0,34,14,86,0,10,24174,22,24174,89,23,0,0,76,1,0,0,58,0,0,86,2,34,1009,80,31,42,35,0,8,76,0,0,0,0,0,0,0,159,45,100,0,0,2,0,1,0,0,38,2,2,34,2,85,0,15,12,99,80,2,0,70,0,1,70,14,65,72,57,0,0,0,0,0,5,34,0,10,10,15,0,10,0,1,1,10,0,10,5,218,0,71,60,999,42,0,-31,0,0,89
45,2,2,2,2,18,Ricardo,Mathews,60,76,0,0,10,75,0,10,24177,10,24177,67,26,0,0,72,1,0,0,29,0,0,65,2,31,1009,88,70,20,28,0,3,24,0,0,0,0,0,0,0,36,45,100,2,2,1,0,40,0,0,91,2,1,0,1,70,0,7,17,29,69,4,0,34,0,1,95,15,78,71,56,0,0,0,0,10,10,19,5,15,10,20,15,15,0,10,12,20,10,20,10,60,0,75,150,1023,0,0,-31,0,0,69
45,4,4,4,4,22,Sean,Porter,1600,85,0,240,17,86,0,5,24179,2,24179,79,22,0,0,74,1,0,0,51,0,0,81,2,21,1009,77,73,29,35,0,3,43,0,0,0,8,8,8,8,215,45,100,0,0,4,2,0,0,0,56,2,4,240,4,78,0,4,27,47,79,1,0,59,0,1,90,17,68,72,62,2,2,2,2,0,10,39,0,10,10,20,5,10,0,15,12,10,0,10,5,1600,0,73,82,999,15,3,-31,0,0,489
45,4,4,4,4,17,Jonas,Mouton,51,79,0,0,16,79,0,5,24180,1009,24180,77,25,0,1,77,1,0,0,42,0,0,81,0,29,1009,76,78,30,41,0,8,35,0,0,0,0,0,0,0,117,45,100,5,5,1,0,0,0,0,57,1,1,0,1,54,0,2,18,48,68,3,0,31,0,1,90,12,73,67,61,0,0,0,0,5,10,44,10,10,5,15,10,15,0,14,13,15,10,25,10,51,0,74,80,1023,7,0,-31,0,0,210
45,3,3,3,3,10,Danny,Watkins,44,86,0,0,14,78,0,7,24188,13,24188,60,29,0,0,96,1,0,0,30,0,0,74,0,22,1009,80,18,90,86,0,2,24,0,0,0,0,0,0,0,17,45,100,0,0,1,0,18,0,0,63,1,1,0,1,93,0,2,14,15,45,3,0,41,0,0,95,17,89,80,52,2,2,2,2,15,10,9,5,10,5,5,10,15,0,6,8,20,15,25,10,44,0,75,150,1023,14,0,-31,0,0,62
45,2,2,2,2,15,Jeron,Mastrud,44,85,0,0,18,72,0,6,24189,12,24189,70,26,0,0,75,1,0,0,70,0,0,69,0,63,1009,95,30,60,64,0,8,57,0,4,0,8,8,8,8,96,45,100,2,2,1,0,40,0,0,88,0,1,0,1,55,0,15,11,26,65,4,0,63,0,1,97,17,68,77,74,0,0,0,0,5,10,54,5,10,0,0,5,20,0,4,4,10,5,5,5,44,0,78,93,1023,2,0,-31,0,0,120
45,3,3,3,3,12,Eugene,Amano,130,83,0,14,10,62,0,5,24193,30,24193,54,31,0,0,85,1,0,0,18,0,0,56,1,38,1015,81,16,86,93,0,3,12,0,0,0,0,0,0,0,188,45,100,0,0,1,0,0,0,0,54,0,1,14,1,0,0,7,16,72,51,10,1228,15,0,0,95,14,84,84,80,0,0,0,0,10,10,24,10,20,5,15,10,15,0,7,7,10,10,30,10,130,0,75,140,999,8,3,-31,0,0,215
45,3,2,3,2,15,Alex,Mack,51,88,0,0,14,73,0,7,24197,5,24197,62,28,0,0,89,1,0,0,30,0,0,63,0,21,1009,93,42,82,91,1,12,35,0,2,0,0,0,0,0,28,45,100,0,0,1,4,0,0,0,55,0,1,0,1,56,0,1,22,29,35,5,0,45,0,0,96,21,83,86,81,0,0,0,0,10,10,29,5,10,5,10,10,15,0,7,5,20,10,20,15,51,0,76,151,1023,11,0,-31,0,0,157
