team,first_name,last_name,position,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two,pro_bowl,nfl_icon,hair_style,hair_color,skin_color,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor
Jaguars,Nick,DeLuca,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,57,75,250,24,1/27/1995,0,North Dakota State,15,63,2,2,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,A.J.,Cann,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,60,75,315,27,10/23/1991,3,South Carolina,3,3,3,4,15055000,6005000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Kc,McDermott,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,62,77,311,22,4/18/1996,0,Miami (Fla.),15,63,3,3,1100000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Brandon,Linder,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,65,78,315,27,1/25/1992,4,Miami (Fla.),3,29,6,5,51703000,19500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Mike,Hughes,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,67,74,315,23,4/3/1996,1,Nevada-Las Vegas,,,,,0,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Andrew,Norwell,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,68,78,325,27,10/25/1991,4,Ohio State,15,63,5,5,66500000,30000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Tyler,Shatley,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,69,75,310,27,5/5/1991,4,Clemson,15,63,1,2,1005000,100000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Brandon,Thomas,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,70,75,317,28,2/18/1991,4,Clemson,3,36,2,2,1125000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Josh,Wells,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,72,78,306,28,2/14/1991,4,James Madison,15,63,1,2,895000,50000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Cam,Robinson,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,74,78,320,23,10/9/1995,1,Alabama,2,2,4,3,7018128,5173098,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Will,Richardson Jr,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,76,78,305,23,1/4/1996,0,North Carolina State,4,33,4,4,3062792,602792,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,James,O'Shaughnessy,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,80,76,245,27,1/14/1992,3,Illinois State,5,45,2,3,2225000,400000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Ben,Koyack,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,83,77,258,26,4/9/1993,3,Notre Dame,7,37,2,2,1350000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Keelan,Cole,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,84,73,195,25,4/20/1993,1,Kentucky Wesleyan,15,63,3,2,1665000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Taven,Bryan,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,90,77,292,23,3/11/1996,0,Florida,1,29,4,4,10154954,8995072,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Yannick,Ngakoue,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,91,74,246,24,3/31/1995,2,Maryland,3,5,4,2,3480587,856176,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Lyndon,Johnson,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,92,77,287,24,5/23/1994,0,Cincinnati,15,63,3,3,1710000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Calais,Campbell,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,93,80,300,32,9/1/1986,10,Miami (Fla.),2,18,4,3,60000000,30000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Dawuane,Smoot,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,94,75,264,24,3/2/1995,1,Illinois,3,4,4,3,3846263,964160,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Abry,Jones,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,95,76,318,27,9/8/1991,5,Georgia,15,63,4,3,15500000,6500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Marcell,Dareus,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,99,75,331,29,3/13/1990,7,Alabama,1,3,2,3,28085000,7835000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Thomas,Rawls,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,69,215,25,8/3/1993,3,Central Michigan,15,63,1,2,805000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Benny,Cunningham Jr,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,70,218,28,7/7/1990,CONFLICT,Middle Tennessee State,,,,,900000,150000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Alfred,Blue,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,74,224,27,4/27/1991,4,LSU,6,21,1,2,895000,250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Parker,Ehinger,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,310,26,12/30/1992,2,Cincinnati,4,9,4,2,2970412,602912,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Christian,Kuntz,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,73,227,24,4/13/1994,1,Duquesne,15,63,3,3,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Leonard,Wester,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,305,26,1/3/1993,2,Missouri Western State,15,63,1,2,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Cedric,Ogbuehi,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,77,309,26,4/25/1992,3,Texas A&M,1,21,1,2,895000,90000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Jake,Ryan,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,74,240,27,2/27/1992,3,Michigan,4,33,2,3,8000000,1000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Alex,McGough,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,75,214,23,9/8/1995,0,Florida International,7,28,2,3,1280000,75000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Nick,Foles,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,243,30,1/20/1989,6,Arizona,3,24,4,5,88000000,45125000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Cody,Brown,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,74,208,25,3/4/1994,1,Arkansas State,,,,,0,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Geoff,Swaim,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,76,260,25,9/16/1993,CONFLICT,Texas,,,,,1800000,200000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Pharoah,McKever,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,260,25,2/4/1994,0,Florida International,15,63,3,3,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Chris,Conley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,75,205,26,10/25/1992,3,Georgia,3,12,2,3,4595000,1000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,Tevaun,Smith,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,74,197,26,1/30/1993,1,Iowa,,,,,0,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jaguars,C.J.,Board,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,73,181,25,12/12/1993,1,Tennessee-Chattanooga,15,63,3,3,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Lac,Edwards,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,4,76,209,26,4/27/1992,2,Sam Houston State,7,43,4,2,2415796,75796,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Davis,Webb,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,5,77,227,24,1/22/1995,1,California,3,23,1,2,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Sam,Darnold,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,14,76,223,21,6/5/1997,0,USC,1,3,4,4,30247694,30247694,45,45,0,0,7,4,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
Jets,Charone,Peake,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,17,74,209,26,10/16/1992,2,Clemson,7,49,4,2,2408380,68380,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Deontay,Burnett,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,18,72,188,21,10/4/1997,0,USC,15,63,1,2,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Trumaine,Johnson,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,22,74,213,29,1/1/1990,6,Montana,3,1,5,5,72500000,34000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Marcus,Maye,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,26,72,207,26,3/9/1993,1,Florida,2,7,4,3,6554012,4134462,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Le'Veon,Bell,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,26,73,225,27,2/18/1992,5,Michigan State,2,16,4,5,52500000,27000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Rashard,Robinson,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,30,74,177,23,7/23/1995,2,LSU,4,37,4,2,2453388,383392,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Derrick,Jones,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,31,74,188,24,12/4/1994,1,Mississippi,6,44,4,3,2545060,145060,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Jamal,Adams,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,33,73,213,23,10/17/1995,1,LSU,1,6,4,3,22258808,22258808,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Jeremy,Clark,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,34,75,220,24,6/29/1994,1,Michigan,6,37,1,2,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Doug,Middleton,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,36,72,210,25,9/25/1993,2,Appalachian State,15,63,1,2,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Brandon,Bryant,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,38,72,215,23,12/21/1995,0,Mississippi State,15,63,3,3,1560000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Trenton,Cannon,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,40,71,185,24,7/23/1994,0,Virginia State,6,44,4,4,2599228,139228,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Thomas,Hennessy,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,42,74,246,24,6/11/1994,1,Duke,15,63,3,2,1665000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Parry,Nickerson,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,43,71,181,24,10/11/1994,0,Tulane,6,19,4,4,2637480,177480,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Lawrence,Thomas,CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,44,75,286,25,4/16/1993,2,Michigan State,,,,,555000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Neville,Hewitt,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,46,74,233,26,4/6/1993,3,Marshall,15,63,1,2,1500000,500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Jordan,Jenkins,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,48,75,259,24,7/1/1994,2,Georgia,3,19,4,2,3123920,723920,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Frankie,Luvu,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,50,75,236,22,9/19/1996,0,Washington State,15,63,1,2,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Brandon,Copeland,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,51,75,263,27,7/2/1991,5,Pennsylvania,15,63,1,2,1750000,500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Anthony,Wint,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,52,72,224,23,9/14/1995,0,Florida International,15,63,1,2,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Avery,Williamson,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,54,73,246,27,3/9/1992,4,Kentucky,5,23,3,3,22500000,16000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Darron,Lee,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,58,73,232,24,10/18/1994,2,Ohio State,1,20,4,2,10221644,10221644,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Eric,Smith,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,65,76,315,23,9/2/1995,1,Virginia,15,63,2,2,1125000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Brian,Winters,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,67,76,320,27,7/10/1991,5,Kent State,3,8,4,3,29000000,15000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Kelvin,Beachum,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,68,75,308,29,6/8/1989,6,Southern Methodist,7,56,3,2,24000000,12000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Ben,Braden,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,69,78,329,25,3/9/1994,1,Michigan,15,63,1,2,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Brandon,Shell,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,72,77,324,27,2/6/1992,2,South Carolina,5,30,4,2,2575968,235968,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Jonotthan,Harrison,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,78,76,300,27,8/25/1991,4,Florida,15,63,2,3,5000000,2500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Brent,Qvale,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,79,79,315,28,3/11/1991,4,Nebraska,15,63,1,2,1400000,550000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Quincy,Enunwa,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,81,74,225,26,5/31/1992,4,Nebraska,6,49,5,5,36000000,9171412,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Eric,Tomlinson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,83,78,263,26,4/22/1992,3,Texas-El Paso,15,63,1,2,1000000,300000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,J.J.,Jones,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,84,70,173,26,12/6/1992,0,West Georgia,15,63,3,3,1710000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Neal,Sterling,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,85,76,257,27,1/14/1992,3,Monmouth (N.J.),7,28,1,2,895000,150000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Jordan,Leggett,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,86,77,258,24,1/31/1995,1,Clemson,5,22,4,3,2682052,282052,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Christopher,Herndon IV,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,89,76,249,23,2/23/1996,0,Miami (Fla.),4,11,4,4,3171368,711368,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Bronson,Kaufusi,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,91,78,280,27,7/6/1991,2,Brigham Young,3,6,1,2,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Leonard,Williams,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,92,77,302,24,6/20/1994,3,USC,1,6,5,2,18630868,18630868,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Tarell,Basham,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,93,76,258,25,3/18/1994,1,Ohio U.,3,16,4,3,3235512,835856,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Folorunso,Fatukasi,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,94,76,317,24,3/4/1995,0,Connecticut,6,20,4,4,2634256,174256,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Henry,Anderson,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,96,78,301,27,8/3/1991,3,Stanford,3,29,3,4,25200000,17000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Jets,Nathan,Shepherd,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,97,76,315,25,10/9/1993,0,Fort Hays State,3,8,4,4,3875720,987720,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
